International Designator,NORAD Catalog Number,Name,Period (minutes),Inclination (degrees),Apogee Height (km),Perigee Height (km),Eccentricity,Latest Data,GP Age (days)
2021-104L,49418,STARLINK-3111,95.44,53.22,541,539,0.0001265,,1.06
2021-104M,49419,STARLINK-3120,95.44,53.22,541,539,0.0001492,,1.07
2021-104N,49420,STARLINK-3110,95.44,53.22,541,539,0.0001431,,0.60
2021-104P,49421,STARLINK-3112,95.44,53.22,541,539,0.0001599,,1.36
2021-104Q,49422,STARLINK-3161,95.44,53.22,541,539,0.0001507,,0.50
2021-104R,49423,STARLINK-3149,95.44,53.22,541,539,0.0001553,,0.60
2021-104S,49424,STARLINK-3135,95.44,53.22,541,539,0.0001437,,0.61
2021-104T,49425,STARLINK-3139,95.44,53.22,541,539,0.0001182,,1.48
2021-104U,49426,STARLINK-3114,95.44,53.22,541,539,0.0001536,,0.48
2021-104V,49427,STARLINK-3131,95.44,53.22,541,539,0.0001294,,0.49
2021-104W,49428,STARLINK-3121,95.44,53.22,541,539,0.0001341,,0.51
2021-104Y,49430,STARLINK-3138,95.44,53.22,541,539,0.0001158,,0.54
2021-104Z,49431,STARLINK-3153,95.44,53.22,541,538,0.0001845,,1.05
2021-104AA,49432,STARLINK-3158,95.44,53.22,541,539,0.0001433,,1.06
2021-104AB,49433,STARLINK-3079,95.44,53.22,540,539,0.0001110,,0.53
2021-104AC,49434,STARLINK-3134,95.44,53.22,541,539,0.0001313,,0.49
2021-104AD,49435,STARLINK-3117,95.43,53.22,541,538,0.0001613,,0.59
2021-104AE,49436,STARLINK-3049,95.48,53.22,549,534,0.0010770,,0.60
2021-104AF,49437,STARLINK-3130,95.44,53.22,541,539,0.0001465,,1.53
2021-104AG,49438,STARLINK-3044,95.44,53.22,540,539,0.0001203,,0.41
2021-104AJ,49440,STARLINK-3105,95.44,53.22,541,539,0.0001241,,1.54
2021-104AK,49441,STARLINK-3128,95.44,53.22,541,539,0.0001445,,0.56
2021-104AL,49442,STARLINK-3098,95.44,53.22,541,539,0.0001369,,1.41
2021-104AM,49443,STARLINK-3136,95.44,53.22,541,539,0.0001165,,1.56
2021-104AN,49444,STARLINK-3126,95.44,53.22,541,539,0.0001422,,1.41
2021-104AP,49445,STARLINK-3122,95.44,53.22,541,539,0.0001347,,0.43
2021-104AQ,49446,STARLINK-3099,95.44,53.22,540,539,0.0001027,,0.42
2021-104AR,49447,STARLINK-3115,95.44,53.22,541,539,0.0001656,,0.41
2021-104AT,49449,STARLINK-3137,95.44,53.22,541,539,0.0001398,,0.42
2021-104AU,49450,STARLINK-3127,95.44,53.22,541,539,0.0001600,,0.54
2021-104AV,49451,STARLINK-3125,95.44,53.22,541,538,0.0002244,,1.08
2021-104AW,49452,STARLINK-3150,95.44,53.22,541,539,0.0001337,,0.63
2021-104AX,49453,STARLINK-3129,95.44,53.22,541,539,0.0001272,,1.08
2021-104AY,49454,STARLINK-3160,95.44,53.22,541,539,0.0001172,,1.09
2021-104AZ,49455,STARLINK-3145,95.44,53.22,541,539,0.0001278,,1.50
2021-104BA,49456,STARLINK-3124,95.44,53.22,541,539,0.0001551,,1.09
2021-104BB,49457,STARLINK-3132,95.44,53.22,541,539,0.0001415,,1.37
2021-104BC,49458,STARLINK-3156,95.44,53.22,541,539,0.0001151,,0.63
2021-104BD,49459,STARLINK-3141,95.44,53.22,540,539,0.0001068,,0.51
2021-104BE,49460,STARLINK-3140,95.44,53.22,541,539,0.0001127,,0.52
2021-115A,49724,STARLINK-3219,95.44,53.21,541,539,0.0001239,,0.58
2021-115B,49725,STARLINK-3218,95.44,53.21,540,539,0.0001061,,0.62
2021-115D,49727,STARLINK-3242,95.44,53.22,541,539,0.0001395,,0.67
2021-115E,49728,STARLINK-3240,95.44,53.22,541,539,0.0001403,,0.60
2021-115F,49729,STARLINK-3251,95.44,53.22,541,539,0.0001269,,0.54
2021-115G,49730,STARLINK-3249,95.44,53.21,541,539,0.0001241,,0.70
2021-115J,49732,STARLINK-3246,95.44,53.21,541,539,0.0001392,,0.69
2021-115K,49733,STARLINK-3252,95.44,53.22,540,539,0.0000953,,0.58
2021-115L,49734,STARLINK-3238,95.44,53.21,541,539,0.0001165,,0.70
2021-115M,49735,STARLINK-3113,95.44,53.22,540,539,0.0000960,,0.59
2021-115N,49736,STARLINK-3148,95.44,53.22,541,539,0.0001387,,0.63
2021-115P,49737,STARLINK-3225,95.44,53.22,541,539,0.0001482,,0.63
2021-115Q,49738,STARLINK-3143,95.44,53.21,541,539,0.0001394,,0.60
2021-115R,49739,STARLINK-3155,95.44,53.22,541,539,0.0001683,,0.71
2021-115S,49740,STARLINK-3226,95.44,53.22,541,539,0.0001409,,0.61
2021-115T,49741,STARLINK-3244,95.44,53.22,541,539,0.0001447,,0.68
2021-115U,49742,STARLINK-3202,95.44,53.22,541,539,0.0001376,,0.73
2021-115V,49743,STARLINK-3239,95.44,53.21,541,539,0.0001190,,0.68
2021-115W,49744,STARLINK-3231,95.44,53.21,541,539,0.0001333,,0.60
2021-115X,49745,STARLINK-3241,95.44,53.22,541,539,0.0001503,,0.61
2021-115Y,49746,STARLINK-3233,95.44,53.22,541,539,0.0001354,,0.72
2021-115Z,49747,STARLINK-3247,95.44,53.22,541,539,0.0001538,,0.73
2021-115AA,49748,STARLINK-3248,95.44,53.21,541,539,0.0001471,,0.62
2021-115AB,49749,STARLINK-3250,95.44,53.22,541,539,0.0001549,,0.63
2021-115AC,49750,STARLINK-3236,95.44,53.22,541,539,0.0001350,,0.70
2021-115AD,49751,STARLINK-3229,95.44,53.22,541,539,0.0001296,,0.72
2021-115AE,49752,STARLINK-3209,95.44,53.22,541,539,0.0001595,,0.75
2021-115AF,49753,STARLINK-3200,95.44,53.22,541,539,0.0001318,,0.71
2021-115AG,49754,STARLINK-3193,95.44,53.21,541,539,0.0001423,,0.75
2021-115AH,49755,STARLINK-3210,95.44,53.22,541,539,0.0001396,,0.63
2021-115AJ,49756,STARLINK-3207,95.44,53.22,541,539,0.0001420,,0.61
2021-115AK,49757,STARLINK-3197,95.44,53.22,541,539,0.0001587,,0.62
2021-115AL,49758,STARLINK-3194,95.44,53.22,541,539,0.0001346,,0.74
2021-115AM,49759,STARLINK-3204,95.44,53.22,541,539,0.0001444,,0.75
2021-115AN,49760,STARLINK-3199,95.44,53.21,541,539,0.0001261,,0.73
2021-115AP,49761,STARLINK-3203,95.44,53.22,541,539,0.0001538,,0.61
2021-115AQ,49762,STARLINK-3195,95.44,53.22,541,539,0.0001520,,0.72
2021-115AR,49763,STARLINK-3198,95.44,53.21,541,539,0.0001279,,0.73
2021-115AT,49765,STARLINK-3227,95.44,53.22,541,539,0.0001761,,0.72
2021-115AU,49766,STARLINK-3190,95.44,53.21,541,539,0.0001311,,0.78
2021-115AV,49767,STARLINK-3192,95.44,53.22,541,539,0.0001330,,0.72
2021-115AW,49768,STARLINK-3196,95.44,53.22,541,538,0.0001761,,0.77
2021-115AX,49769,STARLINK-3208,95.44,53.22,541,539,0.0001443,,0.64
2021-115AY,49770,STARLINK-3191,95.44,53.22,541,539,0.0001240,,0.76
2021-115AZ,49771,STARLINK-3201,95.44,53.21,541,539,0.0001304,,0.63
2021-125A,50156,STARLINK-3317,95.44,53.22,541,539,0.0001525,,0.55
2021-125B,50157,STARLINK-3313,95.44,53.22,541,539,0.0001215,,0.99
2021-125C,50158,STARLINK-3309,95.44,53.22,541,539,0.0001611,,1.26
2021-125D,50159,STARLINK-3297,95.44,53.22,541,539,0.0001625,,1.27
2021-125E,50160,STARLINK-3288,94.17,53.21,479,477,0.0001313,,0.47
2021-125F,50161,STARLINK-3304,95.44,53.22,541,539,0.0001725,,0.39
2021-125H,50163,STARLINK-3306,95.44,53.22,541,538,0.0002032,,0.48
2021-125K,50165,STARLINK-3298,95.44,53.22,541,539,0.0001516,,0.41
2021-125L,50166,STARLINK-3305,95.44,53.22,541,538,0.0001765,,0.46
2021-125M,50167,STARLINK-3271,95.44,53.22,541,539,0.0001762,,0.42
2021-125N,50168,STARLINK-3296,95.44,53.22,541,539,0.0001745,,0.51
2021-125P,50169,STARLINK-3301,95.44,53.22,541,539,0.0001518,,1.02
2021-125Q,50170,STARLINK-3245,95.44,53.22,541,539,0.0001703,,0.46
2021-125R,50171,STARLINK-3286,95.44,53.22,541,539,0.0001732,,1.31
2021-125S,50172,STARLINK-3287,95.44,53.22,541,539,0.0001427,,0.47
2021-125T,50173,STARLINK-3289,95.44,53.22,541,539,0.0001292,,1.03
2021-125U,50174,STARLINK-3292,95.44,53.22,541,539,0.0001216,,1.03
2021-125V,50175,STARLINK-3291,95.44,53.22,541,539,0.0001461,,0.46
2021-125W,50176,STARLINK-3293,95.44,53.22,541,539,0.0001659,,0.54
2021-125X,50177,STARLINK-3282,95.44,53.22,541,539,0.0001679,,0.47
2021-125Y,50178,STARLINK-3284,95.44,53.22,541,539,0.0001521,,0.45
2021-125Z,50179,STARLINK-3283,95.44,53.22,541,539,0.0001354,,1.00
2021-125AA,50180,STARLINK-3265,95.44,53.22,541,539,0.0001425,,0.42
2021-125AB,50181,STARLINK-3285,95.44,53.22,541,539,0.0001623,,1.03
2021-125AC,50182,STARLINK-3277,95.44,53.22,541,539,0.0001482,,0.45
2021-125AD,50183,STARLINK-3281,95.44,53.22,541,539,0.0001502,,0.43
2021-125AF,50185,STARLINK-3279,95.44,53.22,541,539,0.0001842,,0.42
2021-125AG,50186,STARLINK-3274,95.44,53.22,541,539,0.0001569,,0.41
2021-125AH,50187,STARLINK-3272,95.44,53.22,541,539,0.0001572,,0.45
2021-125AJ,50188,STARLINK-3275,94.26,53.22,488,477,0.0007899,,0.55
2021-125AK,50189,STARLINK-3276,95.44,53.22,541,539,0.0001358,,0.44
2021-125AL,50190,STARLINK-3268,95.44,53.22,541,539,0.0001548,,0.46
2021-125AM,50191,STARLINK-3273,95.44,53.22,541,539,0.0001315,,0.52
2021-125AN,50192,STARLINK-3259,95.44,53.22,541,539,0.0001290,,0.47
2021-125AP,50193,STARLINK-3261,95.44,53.22,541,539,0.0001515,,0.45
2021-125AQ,50194,STARLINK-3269,95.20,53.21,532,525,0.0004817,,0.49
2021-125AR,50195,STARLINK-3266,95.44,53.22,541,539,0.0001396,,1.05
2021-125AT,50197,STARLINK-3267,95.44,53.22,541,539,0.0001511,,1.47
2021-125AU,50198,STARLINK-3264,95.44,53.22,541,539,0.0001223,,0.49
2021-125AV,50199,STARLINK-3270,95.44,53.22,541,539,0.0001709,,0.57
2021-125AW,50200,STARLINK-3235,95.44,53.22,541,539,0.0001443,,0.48
2021-125AX,50201,STARLINK-3255,95.44,53.22,541,539,0.0001195,,1.02
2021-125AY,50202,STARLINK-3256,95.44,53.22,541,539,0.0001416,,0.51
2021-125AZ,50203,STARLINK-3257,95.44,53.22,541,539,0.0001742,,0.54
2021-125BA,50204,STARLINK-3254,95.44,53.22,541,539,0.0001612,,0.57
2021-125BB,50205,STARLINK-3260,95.44,53.22,540,539,0.0001122,,0.43
2021-125BC,50206,STARLINK-3258,95.44,53.22,541,539,0.0001669,,0.51
2021-125BD,50207,STARLINK-3262,95.44,53.22,541,539,0.0001567,,1.03
2022-001A,50803,STARLINK-3321,95.44,53.22,541,539,0.0001294,,0.78
2022-001B,50804,STARLINK-3323,95.44,53.22,541,539,0.0001418,,0.68
2022-001C,50805,STARLINK-3333,95.44,53.22,541,539,0.0001398,,0.68
2022-001D,50806,STARLINK-3335,95.44,53.22,541,539,0.0001159,,0.68
2022-001F,50808,STARLINK-3355,95.44,53.22,541,539,0.0001397,,0.56
2022-001G,50809,STARLINK-3232,95.44,53.22,541,539,0.0001499,,0.55
2022-001J,50811,STARLINK-3347,95.28,53.21,533,531,0.0001204,,0.47
2022-001K,50812,STARLINK-3338,95.44,53.22,541,539,0.0001143,,0.79
2022-001L,50813,STARLINK-3349,95.44,53.22,541,538,0.0002254,,0.71
2022-001M,50814,STARLINK-3324,95.44,53.21,541,539,0.0001227,,0.53
2022-001N,50815,STARLINK-3234,95.44,53.22,541,539,0.0001579,,0.78
2022-001P,50816,STARLINK-3342,95.44,53.22,541,539,0.0001534,,0.54
2022-001Q,50817,STARLINK-3341,95.44,53.22,541,539,0.0001264,,0.52
2022-001R,50818,STARLINK-3336,95.44,53.21,541,539,0.0001425,,0.67
2022-001S,50819,STARLINK-3327,95.44,53.22,541,539,0.0001121,,0.66
2022-001T,50820,STARLINK-3339,95.44,53.21,541,539,0.0001353,,0.55
2022-001U,50821,STARLINK-3346,95.44,53.22,541,539,0.0001685,,0.57
2022-001V,50822,STARLINK-3343,95.44,53.21,541,539,0.0001418,,0.56
2022-001W,50823,STARLINK-3334,95.44,53.22,541,539,0.0001270,,0.65
2022-001Y,50825,STARLINK-3332,95.44,53.22,541,539,0.0001419,,0.55
2022-001AA,50827,STARLINK-3329,95.44,53.22,541,539,0.0001552,,0.67
2022-001AB,50828,STARLINK-3290,95.44,53.22,541,539,0.0001309,,0.62
2022-001AC,50829,STARLINK-3294,95.44,53.22,541,539,0.0001455,,0.67
2022-001AD,50830,STARLINK-3278,95.44,53.22,541,539,0.0001300,,0.52
2022-001AE,50831,STARLINK-3299,95.44,53.22,541,539,0.0001528,,0.70
2022-001AF,50832,STARLINK-3328,95.44,53.22,541,539,0.0001494,,0.51
2022-001AH,50834,STARLINK-3331,95.44,53.21,541,539,0.0001194,,0.60
2022-001AJ,50835,STARLINK-3310,95.44,53.22,541,539,0.0001253,,0.59
2022-001AK,50836,STARLINK-3330,95.44,53.22,540,539,0.0001080,,0.55
2022-001AL,50837,STARLINK-3318,95.44,53.22,541,539,0.0001427,,0.76
2022-001AM,50838,STARLINK-3322,94.73,53.22,508,503,0.0003673,,0.53
2022-001AN,50839,STARLINK-3320,95.44,53.22,541,539,0.0001347,,0.55
2022-001AP,50840,STARLINK-3295,95.44,53.22,541,539,0.0001248,,0.49
2022-001AQ,50841,STARLINK-3300,95.44,53.22,541,539,0.0001236,,0.54
2022-001AR,50842,STARLINK-3302,95.44,53.22,541,539,0.0001330,,0.62
2022-001AS,50843,STARLINK-3325,95.44,53.22,541,539,0.0001431,,1.20
2022-001AT,50844,STARLINK-3326,95.44,53.22,541,539,0.0001694,,0.50
2022-001AU,50845,STARLINK-3230,95.44,53.22,541,539,0.0001621,,0.52
2022-001AV,50846,STARLINK-3308,95.44,53.21,541,539,0.0001197,,0.63
2022-001AW,50847,STARLINK-3319,92.68,53.21,406,405,0.0000864,,0.64
2022-001AX,50848,STARLINK-3315,95.44,53.22,541,539,0.0001371,,0.51
2022-001AY,50849,STARLINK-3311,95.44,53.22,541,539,0.0001386,,0.76
2022-001AZ,50850,STARLINK-3312,95.44,53.22,541,539,0.0001399,,0.76
2022-001BA,50851,STARLINK-3314,95.44,53.22,540,539,0.0001136,,0.52
2022-005A,51104,STARLINK-3366,95.44,53.22,541,539,0.0001730,,0.89
2022-005B,51105,STARLINK-3350,95.44,53.22,541,538,0.0002127,,0.58
2022-005C,51106,STARLINK-3176,95.44,53.22,542,538,0.0002746,,0.61
2022-005D,51107,STARLINK-3368,94.02,53.21,472,470,0.0001340,,0.39
2022-005E,51108,STARLINK-3362,95.44,53.22,541,539,0.0001292,,0.59
2022-005F,51109,STARLINK-3358,95.44,53.22,541,539,0.0001558,,0.90
2022-005G,51110,STARLINK-3344,95.44,53.22,541,538,0.0002020,,0.60
2022-005H,51111,STARLINK-3173,95.44,53.22,541,539,0.0001727,,0.89
2022-005J,51112,STARLINK-3374,95.44,53.22,541,539,0.0001445,,1.33
2022-005K,51113,STARLINK-3372,95.44,53.22,541,539,0.0001563,,0.88
2022-005L,51114,STARLINK-3375,95.44,53.22,541,539,0.0001663,,0.59
2022-005M,51115,STARLINK-3397,95.44,53.22,541,539,0.0001592,,0.88
2022-005N,51116,STARLINK-3243,95.44,53.22,541,539,0.0001766,,0.87
2022-005P,51117,STARLINK-3391,95.44,53.22,541,539,0.0001772,,0.91
2022-005Q,51118,STARLINK-3394,95.44,53.22,541,539,0.0001687,,0.88
2022-005S,51120,STARLINK-3398,95.44,53.22,541,539,0.0001635,,0.91
2022-005T,51121,STARLINK-3399,95.44,53.22,541,539,0.0001518,,0.89
2022-005V,51123,STARLINK-3392,95.44,53.22,541,539,0.0001452,,0.91
2022-005W,51124,STARLINK-3389,95.44,53.22,541,539,0.0001822,,0.60
2022-005X,51125,STARLINK-3387,95.44,53.22,541,539,0.0001587,,0.88
2022-005Y,51126,STARLINK-3386,95.44,53.22,541,539,0.0001692,,0.87
2022-005Z,51127,STARLINK-3370,95.44,53.22,541,539,0.0001707,,0.88
2022-005AA,51128,STARLINK-3400,95.44,53.22,541,539,0.0001739,,1.29
2022-005AB,51129,STARLINK-3396,95.44,53.22,541,539,0.0001634,,0.87
2022-005AC,51130,STARLINK-3395,95.44,53.22,541,539,0.0001452,,0.55
2022-005AD,51131,STARLINK-3388,95.44,53.22,541,539,0.0001367,,0.56
2022-005AE,51132,STARLINK-3393,95.44,53.22,542,538,0.0002694,,0.56
2022-005AF,51133,STARLINK-3356,95.44,53.22,541,538,0.0002017,,1.30
2022-005AG,51134,STARLINK-3183,95.44,53.22,541,538,0.0001981,,0.60
2022-005AH,51135,STARLINK-3363,95.44,53.22,541,539,0.0001679,,1.30
2022-005AJ,51136,STARLINK-3253,95.44,53.22,541,538,0.0002043,,0.59
2022-005AK,51137,STARLINK-3180,95.44,53.22,541,539,0.0001431,,0.85
2022-005AL,51138,STARLINK-3177,95.44,53.22,540,539,0.0001024,,1.17
2022-005AM,51139,STARLINK-3172,95.44,53.22,541,539,0.0001519,,0.85
2022-005AN,51140,STARLINK-3175,95.44,53.22,541,538,0.0001890,,0.58
2022-005AP,51141,STARLINK-3179,95.44,53.22,541,539,0.0001699,,0.86
2022-005AQ,51142,STARLINK-3369,95.44,53.22,541,539,0.0001761,,0.60
2022-005AR,51143,STARLINK-3184,95.44,53.22,541,538,0.0001680,,1.14
2022-005AS,51144,STARLINK-3185,95.44,53.22,541,538,0.0002025,,0.86
2022-005AT,51145,STARLINK-3365,95.23,53.22,531,529,0.0001028,,0.72
2022-005AU,51146,STARLINK-3354,95.43,53.22,541,539,0.0001488,,0.85
2022-005AV,51147,STARLINK-3352,95.39,53.22,539,536,0.0002049,,1.27
2022-005AW,51148,STARLINK-3359,95.44,53.22,541,538,0.0001918,,0.87
2022-005AX,51149,STARLINK-3360,95.44,53.22,541,539,0.0001701,,0.84
2022-005AY,51150,STARLINK-3357,95.44,53.22,541,538,0.0001827,,1.17
2022-005AZ,51151,STARLINK-3361,94.72,53.22,506,504,0.0001988,,0.88
2022-005BA,51152,STARLINK-3364,95.44,53.22,541,538,0.0002077,,0.53
2022-010E,51460,STARLINK-3167,94.27,53.21,484,482,0.0001406,,0.72
2022-010F,51461,STARLINK-3181,95.44,53.22,541,538,0.0001752,,0.93
2022-010G,51462,STARLINK-3166,95.44,53.22,541,539,0.0001438,,0.93
2022-010H,51463,STARLINK-3419,95.44,53.22,541,538,0.0001944,,0.62
2022-010J,51464,STARLINK-3189,95.44,53.22,541,539,0.0001617,,0.94
2022-010K,51465,STARLINK-3401,95.44,53.22,541,539,0.0001460,,1.34
2022-010M,51467,STARLINK-3178,95.44,53.22,541,539,0.0001719,,1.22
2022-010N,51468,STARLINK-3174,95.44,53.22,541,539,0.0001559,,0.62
2022-010P,51469,STARLINK-3182,95.44,53.22,541,539,0.0001611,,0.93
2022-010S,51472,STARLINK-3415,95.44,53.22,541,539,0.0001682,,1.22
2022-016A,51714,STARLINK-3528,95.44,53.22,541,539,0.0001379,,1.22
2022-016B,51715,STARLINK-3533,95.44,53.22,541,539,0.0001751,,0.50
2022-016C,51716,STARLINK-3543,95.44,53.22,541,538,0.0002039,,0.49
2022-016D,51717,STARLINK-3445,95.44,53.22,541,538,0.0002113,,0.48
2022-016E,51718,STARLINK-3546,95.44,53.22,541,539,0.0001365,,0.77
2022-016F,51719,STARLINK-3540,95.44,53.22,541,538,0.0002037,,0.49
2022-016G,51720,STARLINK-3526,95.44,53.22,541,538,0.0001876,,1.18
2022-016H,51721,STARLINK-3524,95.44,53.22,541,539,0.0001555,,0.77
2022-016J,51722,STARLINK-3535,95.44,53.22,541,538,0.0002189,,0.52
2022-016L,51724,STARLINK-3529,95.44,53.22,541,539,0.0001472,,0.79
2022-016M,51725,STARLINK-3522,95.44,53.22,541,538,0.0002168,,0.51
2022-016N,51726,STARLINK-3527,95.44,53.22,541,539,0.0001696,,0.82
2022-016P,51727,STARLINK-3532,95.44,53.22,541,539,0.0001654,,0.79
2022-016Q,51728,STARLINK-3448,95.44,53.22,541,539,0.0001451,,0.82
2022-016R,51729,STARLINK-3523,95.44,53.22,541,538,0.0001852,,0.81
2022-016S,51730,STARLINK-3530,95.20,53.22,529,527,0.0001444,,0.39
2022-016T,51731,STARLINK-3514,95.44,53.22,541,539,0.0001726,,1.08
2022-016U,51732,STARLINK-3518,95.44,53.22,541,539,0.0001729,,0.50
2022-016V,51733,STARLINK-3525,95.44,53.22,541,538,0.0001932,,0.83
2022-016W,51734,STARLINK-3450,95.44,53.22,541,539,0.0001731,,0.51
2022-016X,51735,STARLINK-3517,95.44,53.22,541,539,0.0001600,,0.51
2022-016Y,51736,STARLINK-3447,95.44,53.22,541,538,0.0001789,,0.51
2022-016Z,51737,STARLINK-3509,95.44,53.22,541,539,0.0001703,,1.11
2022-016AA,51738,STARLINK-3515,95.44,53.22,541,538,0.0002234,,0.53
2022-016AB,51739,STARLINK-3516,95.44,53.22,541,538,0.0001683,,0.52
2022-016AC,51740,STARLINK-3500,95.44,53.22,541,539,0.0001616,,0.54
2022-016AD,51741,STARLINK-3520,95.44,53.22,541,539,0.0001646,,0.79
2022-016AE,51742,STARLINK-3521,95.44,53.22,541,539,0.0001698,,1.12
2022-016AF,51743,STARLINK-3512,95.44,53.22,541,538,0.0002293,,0.85
2022-016AG,51744,STARLINK-3452,95.44,53.22,541,538,0.0001722,,0.81
2022-016AH,51745,STARLINK-3449,95.44,53.22,541,538,0.0002089,,0.53
2022-016AJ,51746,STARLINK-3502,95.44,53.22,541,539,0.0001383,,0.85
2022-016AK,51747,STARLINK-3446,95.44,53.22,541,538,0.0002108,,0.80
2022-016AL,51748,STARLINK-3501,95.44,53.22,541,538,0.0002092,,0.59
2022-016AM,51749,STARLINK-3451,95.44,53.22,542,537,0.0003667,,0.56
2022-016AN,51750,STARLINK-3505,95.44,53.22,541,539,0.0001473,,0.86
2022-016AP,51751,STARLINK-3506,95.44,53.22,541,539,0.0001779,,0.85
2022-016AQ,51752,STARLINK-3511,95.44,53.22,541,538,0.0001778,,1.14
2022-016AR,51753,STARLINK-3507,95.44,53.22,541,538,0.0001849,,0.86
2022-016AS,51754,STARLINK-3457,95.44,53.22,541,539,0.0001722,,0.56
2022-016AT,51755,STARLINK-3460,95.44,53.22,541,539,0.0001522,,1.13
2022-016AU,51756,STARLINK-3513,95.44,53.22,541,539,0.0001683,,0.57
2022-016AV,51757,STARLINK-3459,95.44,53.22,541,539,0.0001622,,0.84
2022-016AW,51758,STARLINK-3458,95.44,53.22,541,538,0.0001887,,0.84
2022-016AX,51759,STARLINK-3456,95.44,53.22,541,539,0.0001646,,0.84
2022-017A,51768,STARLINK-3622,95.44,53.22,541,538,0.0001918,,0.48
2022-017B,51769,STARLINK-3621,95.44,53.22,541,539,0.0001587,,0.49
2022-017C,51770,STARLINK-3612,95.44,53.22,541,538,0.0002470,,0.48
2022-017D,51771,STARLINK-3614,95.44,53.22,541,539,0.0001527,,0.49
2022-017E,51772,STARLINK-3623,95.44,53.22,541,539,0.0001551,,0.76
2022-017F,51773,STARLINK-3624,95.44,53.22,541,539,0.0001763,,0.49
2022-017G,51774,STARLINK-3629,95.44,53.22,541,539,0.0001325,,0.77
2022-017H,51775,STARLINK-3620,95.44,53.22,541,539,0.0001732,,0.49
2022-017J,51776,STARLINK-3608,95.43,53.22,541,538,0.0001691,,0.77
2022-017K,51777,STARLINK-3625,95.44,53.22,541,539,0.0001622,,0.77
2022-017L,51778,STARLINK-3615,95.44,53.22,541,539,0.0001673,,1.23
2022-017M,51779,STARLINK-3611,95.44,53.22,541,539,0.0001183,,0.77
2022-017N,51780,STARLINK-3617,95.44,53.22,541,539,0.0001733,,0.46
2022-017P,51781,STARLINK-3580,95.44,53.22,542,538,0.0003056,,0.45
2022-017Q,51782,STARLINK-3616,95.44,53.22,541,539,0.0001415,,0.75
2022-017R,51783,STARLINK-3628,95.44,53.22,540,539,0.0000952,,0.45
2022-017S,51784,STARLINK-3632,95.44,53.22,541,539,0.0001515,,0.44
2022-017T,51785,STARLINK-3646,95.44,53.22,541,538,0.0001860,,0.46
2022-017U,51786,STARLINK-3638,95.44,53.22,542,538,0.0002779,,0.44
2022-017V,51787,STARLINK-3619,95.44,53.22,541,539,0.0001092,,1.16
2022-017W,51788,STARLINK-3641,95.44,53.22,541,539,0.0001337,,0.45
2022-017X,51789,STARLINK-3639,95.44,53.22,541,538,0.0001966,,1.17
2022-017Y,51790,STARLINK-3631,95.44,53.22,541,538,0.0002295,,0.46
2022-017Z,51791,STARLINK-3602,95.44,53.22,541,539,0.0001435,,0.71
2022-017AA,51792,STARLINK-3626,95.43,53.22,541,538,0.0002479,,0.73
2022-017AB,51793,STARLINK-3633,95.44,53.22,541,538,0.0001824,,0.45
2022-017AC,51794,STARLINK-3573,95.44,53.22,540,539,0.0000972,,0.47
2022-017AD,51795,STARLINK-3586,95.44,53.22,541,539,0.0001497,,0.72
2022-017AG,51798,STARLINK-3634,95.44,53.22,544,536,0.0005701,,0.49
2022-017AH,51799,STARLINK-3637,95.44,53.22,541,538,0.0002238,,0.48
2022-017AK,51801,STARLINK-3592,95.44,53.22,541,539,0.0001637,,0.74
2022-017AL,51802,STARLINK-3557,95.43,53.22,541,538,0.0001695,,0.73
2022-017AM,51803,STARLINK-3544,95.43,53.22,541,539,0.0001519,,0.76
2022-017AN,51804,STARLINK-3601,95.44,53.22,541,539,0.0001395,,0.81
2022-017AP,51805,STARLINK-3605,95.44,53.22,541,539,0.0001510,,0.81
2022-017AR,51807,STARLINK-3606,95.44,53.22,541,538,0.0001789,,1.19
2022-017AS,51808,STARLINK-3609,95.44,53.22,541,538,0.0002048,,0.74
2022-017AT,51809,STARLINK-3607,95.44,53.22,541,539,0.0001762,,0.47
2022-017AU,51810,STARLINK-3613,95.44,53.22,542,538,0.0002565,,0.50
2022-017AV,51811,STARLINK-3569,95.44,53.22,541,539,0.0001219,,0.74
2022-017AW,51812,STARLINK-3610,95.44,53.22,541,538,0.0001816,,0.79
2022-017AX,51813,STARLINK-3552,95.44,53.22,541,539,0.0001730,,0.48
2022-017AY,51814,STARLINK-3599,95.44,53.22,541,539,0.0001512,,0.80
2022-017AZ,51815,STARLINK-3604,95.44,53.22,541,539,0.0001539,,0.80
2022-017BA,51816,STARLINK-3603,95.44,53.22,541,538,0.0001932,,0.52
2022-022A,51852,STARLINK-3542,95.44,53.22,541,538,0.0001854,,1.04
2022-022B,51853,STARLINK-3539,95.44,53.22,541,539,0.0001498,,1.14
2022-022C,51854,STARLINK-3541,95.44,53.22,541,539,0.0001421,,0.65
2022-022D,51855,STARLINK-3545,95.44,53.22,541,539,0.0001398,,1.06
2022-022E,51856,STARLINK-3568,95.44,53.22,540,539,0.0001148,,0.65
2022-022F,51857,STARLINK-3571,95.44,53.22,541,539,0.0001246,,0.66
2022-022G,51858,STARLINK-3563,95.44,53.22,541,539,0.0001507,,0.66
2022-022H,51859,STARLINK-3560,95.44,53.22,541,539,0.0001597,,1.11
2022-022J,51860,STARLINK-3559,95.44,53.22,541,539,0.0001496,,0.70
2022-022K,51861,STARLINK-3562,95.44,53.22,541,539,0.0001599,,1.11
