International Designator,NORAD Catalog Number,Name,Period (minutes),Inclination (degrees),Apogee Height (km),Perigee Height (km),Eccentricity,Latest Data,GP Age (days)
2024-222N,62126,STARLINK-32490,93.46,43,445,443,0.0001601,,0.99
2024-222P,62127,STARLINK-32557,93.46,43,445,443,0.0001997,,0.38
2024-222Q,62128,STARLINK-32568,93.47,43,445,443,0.0001799,,0.37
2024-222R,62129,STARLINK-32462,93.47,43,446,443,0.0002285,,0.52
2024-222S,62130,STARLINK-32463,93.46,43,445,443,0.0001938,,0.34
2024-222T,62131,STARLINK-32550,93.46,43,445,443,0.0001921,,0.24
2024-222U,62132,STARLINK-32507,93.47,43,446,442,0.0003015,,0.52
2024-222V,62133,STARLINK-32245,93.46,43,445,443,0.0001141,,0.56
2024-222W,62134,STARLINK-32546,93.46,43,445,443,0.0001855,,0.52
2024-222X,62135,STARLINK-32545,93.46,43,445,443,0.0001629,,0.25
2024-222Y,62136,STARLINK-32554,93.47,43,445,443,0.0001147,,0.36
2024-222Z,62137,STARLINK-32570,93.46,43,446,442,0.0002483,,0.36
2024-223A,62138,KONDOR-FKA NO. 2,94.76,97.44,507,507,0.0000256,,0.24
2024-224A,62139,STARLINK-32529,93.46,43,445,443,0.0001167,,0.58
2024-224B,62140,STARLINK-32464,93.99,43,471,469,0.0001374,,0.33
2024-224C,62141,STARLINK-32482,93.99,43,471,468,0.0001859,,0.25
2024-224D,62142,STARLINK-32454,93.99,43,470,469,0.0001281,,1.15
2024-224E,62143,STARLINK-32485,93.99,43.01,471,468,0.0002472,,0.6
2024-224F,62144,STARLINK-32388,93.99,43,470,469,0.0001,,0.49
2024-224G,62145,STARLINK-32374,93.99,43,471,468,0.0002224,,0.6
2024-224H,62146,STARLINK-32384,93.99,43,470,469,0.0001255,,0.25
2024-224J,62147,STARLINK-32295,93.99,43,471,469,0.0001434,,0.6
2024-224K,62148,STARLINK-32479,93.99,43,471,468,0.0001671,,0.5
2024-224L,62149,STARLINK-32468,93.99,43,470,469,0.0001134,,0.59
2024-224M,62150,STARLINK-32629,93.99,43,471,469,0.0001369,,0.45
2024-224N,62151,STARLINK-32644,93.99,43,471,469,0.0001513,,0.29
2024-224P,62152,STARLINK-32623,93.99,43,470,469,0.0001131,,0.31
2024-224Q,62153,STARLINK-32639,93.99,43.01,472,468,0.0002958,,0.6
2024-224R,62154,STARLINK-32625,93.99,43,471,468,0.0001754,,0.28
2024-224S,62155,STARLINK-32635,93.99,43,470,469,0.0001055,,0.3
2024-224T,62156,STARLINK-32532,93.99,43.01,471,468,0.0001742,,0.65
2024-224U,62157,STARLINK-32503,93.99,43.01,471,468,0.0001779,,0.49
2024-224V,62158,STARLINK-32508,93.99,43,471,469,0.0001314,,0.33
2024-224W,62159,STARLINK-32524,93.99,43,471,468,0.0001666,,0.32
2024-224X,62160,STARLINK-32484,93.99,43.01,471,468,0.0001537,,0.62
2024-224Y,62161,STARLINK-32497,93.99,43,470,469,0.00013,,0.64
2024-224Z,62162,STARLINK-32526,93.99,43,470,469,0.0001307,,0.63
2024-225C,62165,STARLINK-32523,93.61,70,454,448,0.0003829,,0.26
2024-225D,62166,STARLINK-32551,93.61,70,453,449,0.0003056,,0.82
2024-225E,62167,STARLINK-32506,93.61,70,453,449,0.0002896,,0.25
2024-225F,62168,STARLINK-32562,93.61,70,453,449,0.000297,,0.8
2024-225G,62169,STARLINK-32558,93.61,70,453,449,0.0003092,,0.79
2024-225H,62170,STARLINK-32538,93.61,70,453,449,0.0002817,,0.78
2024-225J,62171,STARLINK-32257,93.61,69.99,454,448,0.0003802,,0.24
2024-225K,62172,STARLINK-32407,93.61,70,453,449,0.000298,,0.81
2024-225L,62173,STARLINK-32575,93.61,70,453,449,0.0003044,,0.8
2024-225M,62174,STARLINK-32552,93.61,70,453,449,0.0003314,,0.82
2024-225N,62175,STARLINK-32534,93.61,70,454,448,0.000381,,0.25
2024-225P,62176,STARLINK-32516,93.61,70,453,449,0.0002737,,0.26
2024-225Q,62177,STARLINK-32542,93.61,70,453,449,0.0003072,,0.8
2024-225R,62178,STARLINK-32600,93.61,70,453,449,0.0003378,,0.81
2024-225S,62179,STARLINK-32584,95.11,70,526,522,0.0003307,,0.58
2024-225T,62180,STARLINK-32587,95.32,70,537,532,0.000321,,0.58
2024-225U,62181,STARLINK-32602,93.61,70,453,449,0.0002847,,0.79
2024-225V,62182,STARLINK-32565,93.61,70,453,449,0.000301,,0.24
2024-225W,62183,STARLINK-32589,93.61,70,454,449,0.0003652,,0.24
2024-225X,62184,STARLINK-32581,93.61,70,453,449,0.0003181,,0.81
2024-226A,62185,2024-226A,105.87,50.01,1077,994,0.0056298,,0.24
2024-226B,62186,2024-226B,107.35,50.01,1113,1095,0.0011516,,0.5
2024-227A,62188,TJS-13,717.88,63.42,38716,1643,0.6979609,,7
2024-228A,62190,HAISHAO-1,93.02,42.99,496,349,0.0108588,,0.59
2024-229A,62192,STARLINK-32686,93.99,43,471,469,0.000149,,0.64
2024-229B,62193,STARLINK-32688,93.99,43,470,469,0.000115,,1.07
2024-229C,62194,STARLINK-32684,93.99,43,470,469,0.0001338,,0.92
2024-229D,62195,STARLINK-32672,93.99,43,470,469,0.0001308,,0.86
2024-229E,62196,STARLINK-32682,91.08,43,329,327,0.000123,,0.25
2024-229F,62197,STARLINK-32663,93.99,43,471,468,0.0001858,,0.31
2024-229G,62198,STARLINK-32640,93.99,43,471,469,0.0001465,,0.92
2024-229H,62199,STARLINK-32653,93.46,43,445,443,0.0001318,,0.28
2024-229J,62200,STARLINK-32647,93.99,43,471,469,0.0001364,,0.95
2024-229K,62201,STARLINK-32667,93.99,43,470,469,0.0001259,,0.32
2024-229L,62202,STARLINK-32655,93.99,43,471,468,0.0002375,,0.3
2024-229M,62203,STARLINK-32665,93.99,43,471,468,0.0001802,,0.35
2024-229N,62204,STARLINK-32664,93.99,43,471,469,0.0001442,,0.63
2024-229P,62205,STARLINK-32660,93.46,43,445,443,0.0001143,,0.35
2024-229Q,62206,STARLINK-32448,93.99,43,470,469,0.0001322,,0.92
2024-229R,62207,STARLINK-32430,93.99,43,470,469,0.0001321,,0.32
2024-229S,62208,STARLINK-32675,93.99,43,470,469,0.0001323,,0.93
2024-229T,62209,STARLINK-32671,93.99,43,471,468,0.000204,,0.97
2024-229U,62210,STARLINK-32670,93.99,43,471,468,0.0001617,,0.34
2024-229V,62211,STARLINK-32642,93.99,43,470,469,0.0001175,,0.33
2024-229W,62212,STARLINK-32668,93.99,43,470,469,0.0001258,,0.32
2024-229X,62213,STARLINK-32669,93.99,43,471,468,0.0002252,,0.31
2024-229Y,62214,STARLINK-32666,93.99,43.01,471,468,0.0001552,,0.31
2024-229Z,62215,STARLINK-32662,93.99,43,470,469,0.0001346,,0.95
2024-230A,62216,COSMOS 2580,103.1,67.14,910,901,0.0006331,,0.55
2024-231A,62218,STARLINK-11394 [DTC],91.42,53.16,345,343,0.0001787,,0.54
2024-231B,62219,STARLINK-11490 [DTC],91.74,53.16,360,359,0.0001122,,0.58
2024-231C,62220,STARLINK-11466 [DTC],91.73,53.16,361,359,0.0001434,,0.33
2024-231D,62221,STARLINK-11468 [DTC],91.74,53.16,361,359,0.0001184,,0.26
2024-231E,62222,STARLINK-11488 [DTC],91.74,53.16,361,358,0.0001878,,0.91
2024-231F,62223,STARLINK-11483 [DTC],91.34,53.15,341,340,0.0001132,,1.26
2024-231G,62224,STARLINK-11492 [DTC],91.74,53.16,361,359,0.0001398,,0.27
2024-231H,62225,STARLINK-11471 [DTC],91.67,53.16,357,356,0.0001207,,0.33
2024-231J,62226,STARLINK-11475 [DTC],91.73,53.16,360,359,0.0001297,,0.33
2024-231K,62227,STARLINK-11469 [DTC],91.74,53.16,361,359,0.0001564,,0.93
2024-231L,62228,STARLINK-11476 [DTC],91.73,53.16,360,358,0.0001113,,0.33
2024-231M,62229,STARLINK-11485 [DTC],91.74,53.16,361,358,0.0001834,,0.62
2024-231N,62230,STARLINK-11481 [DTC],91.74,53.15,361,359,0.0001354,,0.64
2024-231P,62231,STARLINK-32650,93.53,53.16,448,447,0.0000753,,0.63
2024-231Q,62232,STARLINK-32636,93.53,53.16,448,446,0.000123,,0.6
2024-231R,62233,STARLINK-32643,93.53,53.16,448,446,0.0001591,,0.62
2024-231S,62234,STARLINK-32652,93.53,53.16,448,447,0.000101,,0.91
2024-231T,62235,STARLINK-32631,93.53,53.16,448,446,0.0001793,,0.61
2024-231U,62236,STARLINK-32641,93.53,53.16,448,447,0.0000866,,0.25
2024-232B,62238,QIANFAN-37,101.6,88.99,848,821,0.00184,,0.56
2024-232C,62239,QIANFAN-38,101.44,88.99,839,814,0.0017115,,0.24
2024-232D,62240,QIANFAN-39,101.05,88.99,821,795,0.0018126,,0.59
2024-232E,62241,QIANFAN-40,101,88.99,819,793,0.0018283,,0.61
2024-232F,62242,QIANFAN-41,101.41,88.99,838,813,0.0017681,,0.25
2024-232G,62243,QIANFAN-42,101.11,88.99,824,799,0.0017067,,0.58
2024-232H,62244,QIANFAN-43,101.38,88.99,836,811,0.0017231,,0.26
2024-232J,62245,QIANFAN-44,101.29,88.99,833,807,0.001768,,0.57
2024-232K,62246,QIANFAN-45,101.35,88.99,835,810,0.0017248,,0.27
2024-232L,62247,QIANFAN-46,101.6,88.99,847,822,0.0017557,,0.56
2024-232M,62248,QIANFAN-47,101.37,88.99,836,811,0.0017352,,0.55
2024-232N,62249,QIANFAN-48,101.03,88.99,821,794,0.0018708,,0.6
2024-232P,62250,QIANFAN-49,101.53,88.99,843,819,0.0016795,,0.6
2024-232Q,62251,QIANFAN-50,101.38,88.99,837,811,0.0017869,,0.55
2024-232R,62252,QIANFAN-51,101.41,88.99,837,813,0.0016681,,0.55
2024-232S,62253,QIANFAN-52,101.34,88.99,835,809,0.0018027,,0.27
2024-232T,62254,QIANFAN-53,101.36,88.99,835,811,0.0017322,,0.27
2024-232U,62255,QIANFAN-54,101.18,88.99,827,803,0.0016688,,0.58
2024-233A,62256,PROBA-3,1179.7,59.24,60592,619,0.8108024,,1.06
2024-234A,62259,SXM-9,1435.82,0.02,35802,35760,0.0004952,*G,0.68
2024-235A,62261,SENTINEL-1C,98.68,98.18,697,695,0.0001298,,0.22
2024-231V,62262,STARLINK-32632,93.53,53.16,448,446,0.0001558,,0.59
2024-236A,62263,2024-236A,90.71,58.53,341,279,0.0046343,,0.65
2024-236B,62264,2024-236B,91.21,58.55,370,297,0.0054469,,0.68
2024-237A,62267,STARLINK-11496 [DTC],91.27,43,337,336,0.000084,,0.49
2024-237B,62268,STARLINK-11501 [DTC],91.26,43,338,335,0.0001866,,0.44
2024-237C,62269,STARLINK-11491 [DTC],91.26,42.99,338,335,0.0002291,,0.5
2024-237D,62270,STARLINK-11479 [DTC],91.26,43,337,336,0.0001254,,0.44
2024-237E,62271,STARLINK-11489 [DTC],91.26,43,338,336,0.0001474,,0.39
2024-237F,62272,STARLINK-11494 [DTC],91.26,43,337,336,0.0000925,,0.45
2024-237G,62273,STARLINK-11333 [DTC],91.26,43,337,336,0.0000521,,0.52
2024-237H,62274,STARLINK-11504 [DTC],91.26,43,338,335,0.0001552,,0.46
2024-237J,62275,STARLINK-11495 [DTC],91.67,43,357,356,0.0001082,,0.33
2024-237K,62276,STARLINK-11498 [DTC],91.26,42.99,337,336,0.0000787,,0.79
2024-237L,62277,STARLINK-11484 [DTC],91.26,43,337,335,0.0001616,,0.48
2024-237M,62278,STARLINK-11487 [DTC],91.67,43,357,356,0.0001429,,0.58
2024-237N,62279,STARLINK-11499 [DTC],91.72,43,360,358,0.0001284,,0.52
2024-237P,62280,STARLINK-33548,93.46,43.01,446,443,0.000229,,0.5
2024-237Q,62281,STARLINK-33544,93.46,43,445,443,0.0001971,,0.47
2024-237R,62282,STARLINK-33560,93.46,43,445,443,0.0001382,,0.48
2024-237S,62283,STARLINK-33547,93.46,43,445,443,0.0001601,,1.43
2024-237T,62284,STARLINK-33563,93.46,43,445,443,0.0001234,,0.49
2024-237U,62285,STARLINK-33550,93.46,43,444,444,0.000058,,1.06
2024-237V,62286,STARLINK-33564,93.46,43.01,445,443,0.0002052,,0.78
2024-237W,62287,STARLINK-33546,93.46,43.01,445,443,0.000142,,1.14
2024-237X,62288,STARLINK-33565,93.46,43,445,443,0.0001425,,1.42
2024-237Y,62289,STARLINK-33549,93.46,43.01,445,443,0.0001002,,1.11
2024-238A,62290,GJZ 01,107.56,59.91,1124,1103,0.0013678,,0.51
2024-238B,62291,GJZ 02,101.12,59.92,829,794,0.0023887,,0.28
2024-238C,62292,GJZ 03,104.72,59.91,992,971,0.0014478,,0.29
2024-238D,62293,GJZ 04,104.72,59.91,990,972,0.0012252,,0.29
2024-238E,62294,GJZ 05,104.72,59.91,990,972,0.0012356,,0.29
1998-067XB,62295,YODAKA,91.88,51.63,377,357,0.0014296,,0.31
1998-067XC,62296,1998-067XC,92.28,51.64,396,376,0.0014511,,0.68
1998-067XD,62297,1998-067XD,92.02,51.63,384,363,0.0015702,,0.35
1998-067XE,62298,YOMOGI,92.26,51.63,395,376,0.0014513,,0.43
1998-067XF,62299,ONGLAISAT,91.99,51.63,381,363,0.0013576,,0.34
2024-239A,62301,STARLINK-32648,93.53,53.16,448,446,0.0001804,,0.99
2024-239B,62302,STARLINK-32594,92.03,53.16,375,373,0.0000999,,0.34
2024-239C,62303,STARLINK-32621,93.53,53.16,448,447,0.0001015,,1.33
2024-239D,62304,STARLINK-32597,93.53,53.16,449,446,0.0002491,,0.32
2024-239E,62305,STARLINK-32649,93.53,53.16,448,447,0.0000994,,0.32
2024-239F,62306,STARLINK-32633,93.53,53.16,448,447,0.0000899,,1.28
2024-239G,62307,STARLINK-32646,93.53,53.16,448,447,0.0000461,,0.67
2024-239H,62308,STARLINK-32706,93.53,53.16,448,446,0.0001246,,0.56
2024-239J,62309,STARLINK-32678,93.53,53.16,448,446,0.0001151,,0.28
2024-239K,62310,STARLINK-32696,93.53,53.16,448,446,0.0001623,,0.27
2024-239L,62311,STARLINK-32700,93.53,53.16,448,446,0.0001713,,0.33
2024-239M,62312,STARLINK-32698,93.53,53.16,448,446,0.0001097,,0.56
2024-239N,62313,STARLINK-32634,93.53,53.16,448,447,0.0001071,,0.33
2024-239P,62314,STARLINK-32651,93.53,53.16,449,446,0.0002082,,0.31
2024-239Q,62315,STARLINK-32627,92.01,53.16,375,371,0.0003272,,2.26
2024-239R,62316,STARLINK-32596,93.53,53.16,448,447,0.0000988,,0.67
2024-239S,62317,STARLINK-32519,93.53,53.16,448,446,0.0001411,,0.7
2024-239T,62318,STARLINK-32576,93.53,53.16,448,447,0.0001017,,0.31
2024-239U,62319,STARLINK-32527,93.53,53.16,448,447,0.0000988,,0.29
2024-239V,62320,STARLINK-32481,93.53,53.16,448,446,0.0001636,,0.99
2024-239W,62321,STARLINK-32645,93.53,53.16,448,446,0.0001342,,0.97
2024-239X,62322,STARLINK-32654,93.53,53.16,448,446,0.0001275,,0.32
2024-240A,62323,HULIANGWANG DIGUI-01,107.66,86.5,1128,1109,0.0012783,,0.57
2024-240B,62324,HULIANGWANG DIGUI-02,107.66,86.51,1127,1110,0.0010792,,0.56
2024-240C,62325,HULIANGWANG DIGUI-03,107.66,86.5,1128,1109,0.0012534,,0.57
2024-240D,62326,HULIANGWANG DIGUI-04,107.66,86.5,1127,1110,0.0011792,,0.58
2024-240E,62327,HULIANGWANG DIGUI-05,107.66,86.51,1127,1110,0.0011678,,0.22
2024-240F,62328,HULIANGWANG DIGUI-06,107.66,86.5,1126,1111,0.0010439,,0.6
2024-240G,62329,HULIANGWANG DIGUI-07,107.66,86.5,1127,1110,0.0011442,,0.6
2024-240H,62330,HULIANGWANG DIGUI-08,107.66,86.51,1126,1110,0.0010644,,0.6
2024-240J,62331,HULIANGWANG DIGUI-09,107.66,86.5,1127,1110,0.001085,,0.54
2024-240K,62332,HULIANGWANG DIGUI-10,107.66,86.51,1126,1111,0.0010113,,0.55
2024-241A,62333,PIESAT-2 09,95.16,97.49,527,525,0.0001591,,0.81
2024-241B,62334,PIESAT-2 10,95.17,97.49,534,520,0.0010356,,0.23
2024-241C,62335,PIESAT-2 11,95.15,97.49,530,521,0.0006344,,0.25
2024-241D,62336,PIESAT-2 12,95.15,97.49,527,525,0.0001742,,0.27
2024-242A,62339,NAVSTAR 83 (USA 440),718.01,55,20195,20171,0.000442,,1.01
2024-244A,62362,O3B MPOWER A,197.23,8.85,7008,2683,0.1926468,,19.35
2024-245A,62365,TIANQI 33,102.9,44.98,902,890,0.0007876,,0.91
2024-245B,62366,TIANQI 34,102.61,44.98,887,878,0.0005869,,0.28
2024-245C,62367,TIANQI 35,102.29,45.01,875,860,0.0010062,,2.28
2024-245D,62368,TIANQI 36,102.39,45.03,881,862,0.0013035,,1.93
2024-246A,62374,TJS-12,1436.11,1.92,35791,35783,0.0000979,*G,1.45
2024-247B,62378,TANSTAAFL-2,94.79,44.99,510,507,0.0002623,,0.59
2024-247C,62379,HAWK-11B,94.78,45.01,510,505,0.0003421,,0.6
2024-247D,62380,2024-247D,94.77,45,509,506,0.0002529,,0.6
2024-247E,62381,HAWK-11C,94.78,45,510,506,0.0002868,,0.6
2024-247F,62382,HAWK-11A,94.78,44.98,510,506,0.0002677,,0.6
2024-247G,62383,LIZZIESAT-2,94.77,45,509,505,0.0002783,,0.6
2024-247H,62384,ICEYE-X49,95.46,45,542,539,0.0002391,,0.59
2024-247J,62385,2024-247J,94.7,45,506,501,0.0003601,,0.62
2024-247K,62386,TOMORROW-S4,94.82,44.99,513,507,0.0003842,,0.59
2024-247L,62387,2024-247L,94.69,45,506,501,0.0003577,,0.62
2024-247M,62388,GITAI-SC1,94.81,45,510,508,0.0001871,,0.59
2024-247N,62389,ICEYE-X47,95.45,44.99,543,538,0.0003029,,0.66
2024-247P,62390,2024-247P,94.9,45,515,513,0.0001451,,16.77
2024-247Q,62391,LASARSAT,94.78,44.99,511,505,0.0004925,,0.59
2024-247R,62392,TOMORROW-S3,94.82,44.99,513,507,0.0003788,,0.58
2024-247S,62393,2024-247S,94.76,44.99,511,503,0.0005859,,0.6
2024-247T,62394,CROCUBE,94.78,44.99,512,504,0.0005343,,0.59
2024-247U,62395,2024-247U,94.7,45,506,501,0.0003591,,0.62
2024-247V,62396,2024-247V,94.69,45,506,501,0.000365,,0.62
2024-247W,62397,2024-247W,94.66,45,504,500,0.0003302,,0.63
2024-247X,62398,2024-247X,94.66,45,504,500,0.0003279,,0.63
2024-247Y,62399,2024-247Y,94.7,45,506,501,0.0003626,,0.62
2024-247Z,62400,XCUBE-1,94.76,44.99,510,504,0.0004172,,0.61
2024-247AA,62401,CTC 0,94.71,44.99,508,501,0.0004704,,0.62
2024-247AB,62402,DJIBOUTI 1B,94.68,44.99,506,500,0.0004755,,0.62
2024-247AC,62403,2024-247AC,94.8,44.99,512,506,0.0004976,,0.78
2024-247AD,62404,2024-247AD,94.7,45,506,501,0.0003627,,0.62
2024-247AE,62405,2024-247AE,94.67,44.99,506,499,0.0005114,,0.63
2024-248A,62406,STRIX-2,95.97,97.57,578,553,0.0017557,,0.26
2024-249A,62409,STARLINK-11444 [DTC],91.26,43,338,335,0.0001943,,0.3
2024-249B,62410,STARLINK-11493 [DTC],91.26,43,338,335,0.0001701,,0.31
2024-249C,62411,STARLINK-11453 [DTC],91.26,43,338,335,0.0001859,,0.31
2024-249D,62412,STARLINK-11462 [DTC],91.26,43,338,335,0.0001869,,0.32
2024-249E,62413,STARLINK-11441 [DTC],91.26,43,338,335,0.0001791,,0.26
2024-249F,62414,STARLINK-11445 [DTC],91.26,43,338,335,0.0001946,,0.27
2024-249G,62415,STARLINK-11355 [DTC],91.26,43,338,336,0.000156,,0.27
2024-249H,62416,STARLINK-11446 [DTC],91.26,43,338,335,0.0002158,,0.21
2024-249J,62417,STARLINK-11428 [DTC],91.26,43,338,335,0.0002223,,0.22
2024-249K,62418,STARLINK-11447 [DTC],91.26,43,338,335,0.0001891,,0.29
2024-249L,62419,STARLINK-11439 [DTC],91.26,43,338,335,0.0001708,,0.22
2024-249M,62420,STARLINK-11434 [DTC],91.26,43,338,335,0.0001883,,0.29
2024-249N,62421,STARLINK-11461 [DTC],91.26,43,338,335,0.0001747,,0.3
2024-249P,62422,STARLINK-32692,93.47,43,445,443,0.0001683,,0.33
2024-249Q,62423,STARLINK-32680,93.35,43,440,437,0.0001476,,0.25
2024-249R,62424,STARLINK-32638,93.46,43,445,443,0.0001286,,0.33
2024-249S,62425,STARLINK-32283,92.93,43,419,417,0.0001381,,0.71
2024-249T,62426,STARLINK-32676,93.46,43,445,443,0.0001821,,0.33
2024-249U,62427,STARLINK-32659,93.46,43,445,443,0.0001764,,0.75
2024-249V,62428,STARLINK-32614,92.87,43,416,414,0.0001474,,0.78
2024-249W,62429,STARLINK-32418,93.13,43,430,426,0.0002927,,0.32
2024-250A,62430,RESURS-P 5,93.99,97.26,471,468,0.0002428,,0.26
2024-251A,62432,STARLINK-32702,92.59,53.16,403,401,0.0001267,,0.33
2024-251B,62433,STARLINK-32712,92.59,53.16,403,401,0.0001282,,0.33
2024-251C,62434,STARLINK-32674,92.59,53.16,402,401,0.0001254,,0.33
2024-251D,62435,STARLINK-32711,92.59,53.16,402,401,0.0001238,,0.33
2024-251E,62436,STARLINK-32697,92.59,53.16,402,401,0.0001244,,0.33
2024-251F,62437,STARLINK-32693,91.11,53.16,331,327,0.0003499,,0.29
2024-251G,62438,STARLINK-32721,92.59,53.16,402,401,0.0001243,,0.33
2024-251H,62439,STARLINK-32709,92.59,53.16,402,401,0.0001218,,0.33
2024-251J,62440,STARLINK-32689,92.59,53.16,402,401,0.0001226,,0.33
2024-251K,62441,STARLINK-32724,92.59,53.16,402,401,0.0001193,,0.33
2024-251L,62442,STARLINK-32291,92.59,53.16,402,401,0.0001209,,0.33
2024-251M,62443,STARLINK-32736,92.59,53.16,402,401,0.0001203,,0.33
2024-251N,62444,STARLINK-32737,92.59,53.16,402,401,0.0001172,,0.33
2024-251P,62445,STARLINK-32683,92.59,53.16,402,401,0.0001163,,0.33
2024-251Q,62446,STARLINK-32726,92.59,53.16,402,401,0.0001195,,0.33
2024-251R,62447,STARLINK-32730,92.59,53.16,402,401,0.0001146,,0.33
2024-251S,62448,STARLINK-32719,91.5,53.16,349,347,0.0001077,,0.79
2024-251T,62449,STARLINK-32723,92.59,53.16,402,401,0.0001137,,0.33
2024-251U,62450,STARLINK-32722,92.59,53.16,402,401,0.0001194,,0.33
2024-251V,62451,STARLINK-32720,92.59,53.16,402,401,0.0001119,,0.33
2024-251W,62452,STARLINK-32656,92.59,53.16,402,401,0.0001118,,0.33
2024-251X,62453,STARLINK-32690,92.59,53.16,402,401,0.0001138,,0.33
2024-252A,62454,2024-252A,1311.36,11.17,65013,1603,0.7988891,,0.84
2024-252B,62455,2024-252B,1321.09,11.08,65033,1976,0.7905305,,0.54
2024-252C,62456,2024-252C,1309.03,11.46,65013,1509,0.8010187,,0.91
2024-252D,62457,2024-252D,1330.88,11.23,65532,1870,0.7941964,,0.83
2024-253A,62459,SDX01,93.98,55,476,462,0.0010364,,0.26
2024-253B,62460,SDX02,93.98,55,476,462,0.0010262,,0.52
2024-253C,62461,POEM-4,91.38,55.22,347,338,0.0006938,,0.54
2024-254A,62462,STARLINK-11518 [DTC],91.26,43,338,335,0.0001808,,0.56
2024-254B,62463,STARLINK-11455 [DTC],91.26,43,338,335,0.0001822,,0.33
2024-254C,62464,STARLINK-11459 [DTC],91.26,43,337,335,0.0001692,,0.33
2024-254D,62465,STARLINK-11178 [DTC],91.26,43,338,335,0.0002207,,0.33
2024-254E,62466,STARLINK-11506 [DTC],91.23,43,336,334,0.0001846,,0.33
2024-254F,62467,STARLINK-11486 [DTC],91.09,42.99,329,327,0.000161,,0.25
2024-254G,62468,STARLINK-11511 [DTC],90.89,43,319,317,0.0002034,,0.59
2024-254H,62469,STARLINK-11505 [DTC],90.89,42.99,319,317,0.0002071,,0.59
2024-254J,62470,STARLINK-11497 [DTC],90.88,42.99,319,317,0.0002015,,0.59
2024-254K,62471,STARLINK-11477 [DTC],90.89,42.99,320,316,0.000239,,0.59
2024-254L,62472,STARLINK-11500 [DTC],90.89,42.99,319,317,0.0001625,,0.59
2024-254M,62473,STARLINK-11464 [DTC],90.89,42.99,319,317,0.0001537,,0.59
2024-254N,62474,STARLINK-11502 [DTC],90.88,42.99,319,317,0.0002078,,0.59
2024-254P,62475,STARLINK-32657,92.09,43,378,376,0.0001544,,0.25
2024-254Q,62476,STARLINK-32734,92.07,43,377,375,0.0001522,,0.33
2024-254R,62477,STARLINK-32733,92.07,43,377,375,0.0001526,,0.33
2024-254S,62478,STARLINK-32707,92.07,43,377,375,0.0001527,,0.33
2024-254T,62479,STARLINK-32705,92.09,43,378,376,0.0001541,,0.25
2024-254U,62480,STARLINK-32743,92.07,43,377,375,0.0001524,,0.33
2024-254V,62481,STARLINK-32753,92.07,43,377,375,0.0001496,,0.33
2024-254W,62482,STARLINK-32699,92.09,43,378,376,0.0001571,,0.25
2025-001A,62483,THURAYA-4,1139.08,20.4,57421,2082,0.7658322,,0.75
2025-002A,62485,SHIJIAN-25 (SJ-25),1436.02,10.22,36023,35547,0.0056368,,0.73
2025-003A,62487,STARLINK-32713,91.67,43,357,356,0.0001333,,0.33
2025-003B,62488,STARLINK-32732,91.67,43,357,356,0.0001255,,0.33
2025-003C,62489,STARLINK-32328,91.67,43,357,356,0.000123,,0.33
2025-003D,62490,STARLINK-32332,91.67,43,357,356,0.0001254,,0.33
2025-003E,62491,STARLINK-32717,91.67,43,357,356,0.0001294,,0.33
2025-003F,62492,STARLINK-32757,91.67,43,357,356,0.0001315,,0.33
2025-003G,62493,STARLINK-32731,91.67,43,357,356,0.0001236,,0.33
2025-003H,62494,STARLINK-32694,91.67,43,357,356,0.000128,,0.33
2025-003J,62495,STARLINK-32708,91.67,43,357,356,0.0001297,,0.33
2025-003K,62496,STARLINK-32718,91.67,43,357,356,0.0001298,,0.33
2025-003L,62497,STARLINK-32729,91.67,43,358,356,0.000141,,0.33
2025-003M,62498,STARLINK-32739,91.67,43,358,356,0.0001408,,0.33
2025-003N,62499,STARLINK-32714,91.67,43,357,356,0.0001293,,0.33
2025-003P,62500,STARLINK-32685,91.67,43,357,356,0.000129,,0.33
2025-003Q,62501,STARLINK-32691,91.67,43,357,356,0.0001297,,0.33
2025-003R,62502,STARLINK-32788,91.67,43,358,356,0.0001549,,0.33
2025-003S,62503,STARLINK-32768,91.67,43,357,356,0.0001331,,0.33
2025-003T,62504,STARLINK-32792,91.67,43,358,356,0.0001349,,0.33
2025-003U,62505,STARLINK-32725,91.29,43,339,337,0.0001298,,0.33
2025-003V,62506,STARLINK-32681,90.82,43,316,314,0.0001153,,0.33
2025-003W,62507,STARLINK-32679,91.3,43,339,338,0.0001341,,0.33
2025-003X,62508,STARLINK-32749,91.67,43,357,356,0.000131,,0.33
2025-003Y,62509,STARLINK-32744,91.67,43,358,356,0.0001351,,0.33
2025-003Z,62510,STARLINK-32701,91.67,43,357,356,0.0001282,,0.33
2025-004A,62511,STARLINK-11452 [DTC],91.11,43.01,330,328,0.0001424,,0.58
2025-004B,62512,STARLINK-11443 [DTC],90.97,43.01,323,321,0.0001359,,0.58
2025-004C,62513,STARLINK-11440 [DTC],90.87,43.01,318,316,0.0001966,,0.33
2025-004D,62514,STARLINK-11514 [DTC],90.88,43.01,319,317,0.0001499,,0.33
2025-004E,62515,STARLINK-11508 [DTC],90.88,43.01,319,317,0.0001679,,0.58
2025-004F,62516,STARLINK-11510 [DTC],90.88,43.01,319,317,0.0001465,,0.33
2025-004G,62517,STARLINK-11512 [DTC],90.88,43.01,319,317,0.0001413,,0.33
