dt,dt_iso,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1641402000,2022-01-05 17:00:00 +0000 UTC,New York,40.694305,-73.939876,4.28,6437,3.1,0.62,3.21,5.43,1012,,,92,4.63,220,,1.37,,,,100,501,Rain,moderate rain,10d
1641402000,2022-01-05 17:00:00 +0000 UTC,New York,40.694305,-73.939876,4.28,6437,3.1,0.62,3.21,5.43,1012,,,92,4.63,220,,1.37,,,,100,701,Mist,mist,50d
1641405600,2022-01-05 18:00:00 +0000 UTC,New York,40.694305,-73.939876,5.39,10000,3.73,1.12,4.34,6.54,1010,,,89,6.71,166,8.05,0.25,,,,100,500,Rain,light rain,10d
1641409200,2022-01-05 19:00:00 +0000 UTC,New York,40.694305,-73.939876,6.44,10000,5.08,2.86,5.43,7.09,1009,,,91,5.66,190,,,,,,100,804,Clouds,overcast clouds,04d
1641412800,2022-01-05 20:00:00 +0000 UTC,New York,40.694305,-73.939876,7.38,10000,6.01,4.04,6.54,8.09,1008,,,91,5.66,190,,,,,,75,803,Clouds,broken clouds,04d
1641416400,2022-01-05 21:00:00 +0000 UTC,New York,40.694305,-73.939876,7.8,10000,6.26,4.39,7.09,8.32,1008,,,90,6.17,200,,,,,,75,803,Clouds,broken clouds,04d
1641420000,2022-01-05 22:00:00 +0000 UTC,New York,40.694305,-73.939876,7.75,10000,6.05,5.45,6.55,8.87,1007,,,89,3.6,190,,,,,,75,803,Clouds,broken clouds,04n
1641423600,2022-01-05 23:00:00 +0000 UTC,New York,40.694305,-73.939876,7.47,10000,5.12,4.46,6.55,8.09,1007,,,85,4.92,157,9.83,,,,,0,800,Clear,sky is clear,01n
1641427200,2022-01-06 00:00:00 +0000 UTC,New York,40.694305,-73.939876,6.84,10000,4.5,3.58,5.99,8.09,1007,,,85,5.14,210,,,,,,20,801,Clouds,few clouds,02n
1641430800,2022-01-06 01:00:00 +0000 UTC,New York,40.694305,-73.939876,6.26,10000,3.93,2.23,4.88,7.87,1007,,,85,6.71,187,9.83,,,,,0,800,Clear,sky is clear,01n
1641434400,2022-01-06 02:00:00 +0000 UTC,New York,40.694305,-73.939876,5.96,10000,3.96,2.05,4.88,7.09,1006,,,87,6.17,250,,,,,,0,800,Clear,sky is clear,01n
1641438000,2022-01-06 03:00:00 +0000 UTC,New York,40.694305,-73.939876,5.55,10000,3.06,1.53,4.42,6.1,1006,,,84,6.17,250,,,,,,0,800,Clear,sky is clear,01n
1641441600,2022-01-06 04:00:00 +0000 UTC,New York,40.694305,-73.939876,5.28,10000,2.97,1.62,4.87,6.09,1005,,,85,5.14,250,,,,,,0,800,Clear,sky is clear,01n
1641445200,2022-01-06 05:00:00 +0000 UTC,New York,40.694305,-73.939876,5,10000,2.69,0.83,4.31,5.87,1005,,,85,6.17,250,,,,,,0,800,Clear,sky is clear,01n
1641448800,2022-01-06 06:00:00 +0000 UTC,New York,40.694305,-73.939876,4.35,10000,2.05,0.71,3.21,5.43,1005,,,85,4.63,260,,,,,,0,800,Clear,sky is clear,01n
1641452400,2022-01-06 07:00:00 +0000 UTC,New York,40.694305,-73.939876,4.28,10000,1.99,-0.09,2.66,5.87,1005,,,85,6.17,270,8.75,,,,,0,800,Clear,sky is clear,01n
1641456000,2022-01-06 08:00:00 +0000 UTC,New York,40.694305,-73.939876,3.69,10000,1.08,0.24,2.1,5.55,1006,,,83,4.02,360,7.15,,,,,0,800,Clear,sky is clear,01n
1641459600,2022-01-06 09:00:00 +0000 UTC,New York,40.694305,-73.939876,3.52,10000,0.4,-0.9,0.99,5.87,1007,,,80,5.81,360,8.94,,,,,0,800,Clear,sky is clear,01n
1641463200,2022-01-06 10:00:00 +0000 UTC,New York,40.694305,-73.939876,3.53,10000,0.06,-0.82,1.55,4.99,1008,,,78,5.66,300,,,,,,0,800,Clear,sky is clear,01n
1641466800,2022-01-06 11:00:00 +0000 UTC,New York,40.694305,-73.939876,3.41,10000,-0.36,-1.59,2.2,4.99,1009,,,76,7.15,282,13.86,,,,,0,800,Clear,sky is clear,01n
1641470400,2022-01-06 12:00:00 +0000 UTC,New York,40.694305,-73.939876,3.4,10000,-2.62,-1.92,2.67,4.43,1009,,,63,8.05,285,11.18,,,,,0,800,Clear,sky is clear,01n
1641474000,2022-01-06 13:00:00 +0000 UTC,New York,40.694305,-73.939876,3.07,10000,-4.09,-2.59,2.65,3.87,1010,,,57,8.75,280,12.86,,,,,0,800,Clear,sky is clear,01d
1641477600,2022-01-06 14:00:00 +0000 UTC,New York,40.694305,-73.939876,2.68,10000,-5.05,-2.35,1.55,3.32,1011,,,54,6.71,278,10.28,,,,,0,800,Clear,sky is clear,01d
1641481200,2022-01-06 15:00:00 +0000 UTC,New York,40.694305,-73.939876,2.83,10000,-5.59,-2.66,2.09,3.76,1012,,,51,8.05,281,10.28,,,,,0,800,Clear,sky is clear,01d
1641484800,2022-01-06 16:00:00 +0000 UTC,New York,40.694305,-73.939876,2.86,10000,-6.76,-2.92,2.09,3.76,1013,,,46,8.94,277,11.62,,,,,0,800,Clear,sky is clear,01d
1641488400,2022-01-06 17:00:00 +0000 UTC,New York,40.694305,-73.939876,3.07,10000,-6.84,-2.9,2.09,3.87,1012,,,45,9.77,260,,,,,,0,800,Clear,sky is clear,01d
1641492000,2022-01-06 18:00:00 +0000 UTC,New York,40.694305,-73.939876,3.35,10000,-6.87,-1.68,2.09,4.87,1012,,,44,7.2,270,,,,,,0,800,Clear,sky is clear,01d
1641495600,2022-01-06 19:00:00 +0000 UTC,New York,40.694305,-73.939876,3.38,10000,-7.11,-1.65,2.09,4.32,1012,,,43,7.2,270,,,,,,0,800,Clear,sky is clear,01d
1641499200,2022-01-06 20:00:00 +0000 UTC,New York,40.694305,-73.939876,3.56,10000,-7.24,-0.78,2.65,4.47,1012,,,42,5.66,280,8.75,,,,,0,800,Clear,sky is clear,01d
1641502800,2022-01-06 21:00:00 +0000 UTC,New York,40.694305,-73.939876,3.2,10000,-7.26,0.61,2.65,3.92,1012,,,43,2.68,300,6.26,,,,,0,800,Clear,sky is clear,01d
1641506400,2022-01-06 22:00:00 +0000 UTC,New York,40.694305,-73.939876,2.74,10000,-6.61,-1.29,1.55,3.76,1013,,,47,4.63,300,,,,,,0,800,Clear,sky is clear,01n
1641510000,2022-01-06 23:00:00 +0000 UTC,New York,40.694305,-73.939876,2.52,10000,-6.79,-2.09,1.55,3.2,1014,,,47,5.66,310,,,,,,0,800,Clear,sky is clear,01n
1641513600,2022-01-07 00:00:00 +0000 UTC,New York,40.694305,-73.939876,2.44,10000,-6.61,-1.3,1.54,3.2,1014,,,48,4.02,288,4.92,,,,,0,800,Clear,sky is clear,01n
1641517200,2022-01-07 01:00:00 +0000 UTC,New York,40.694305,-73.939876,1.89,10000,-6.83,-1.3,1.54,2.65,1014,,,49,3.09,20,,,,,,0,800,Clear,sky is clear,01n
1641520800,2022-01-07 02:00:00 +0000 UTC,New York,40.694305,-73.939876,1.89,10000,-6.83,-1.3,1.54,2.65,1013,,,49,3.09,50,,,,,,100,804,Clouds,overcast clouds,04n
1641524400,2022-01-07 03:00:00 +0000 UTC,New York,40.694305,-73.939876,1.91,10000,-6.58,-1.28,1.54,2.65,1013,,,50,3.09,50,,,,,,100,804,Clouds,overcast clouds,04n
1641528000,2022-01-07 04:00:00 +0000 UTC,New York,40.694305,-73.939876,1.55,10000,-6.65,-2.93,0.44,2.25,1013,,,51,4.92,311,5.81,,,,,100,804,Clouds,overcast clouds,04n
1641531600,2022-01-07 05:00:00 +0000 UTC,New York,40.694305,-73.939876,1.59,10000,-6.39,-3.34,0.44,2.65,1011,,,52,5.81,333,8.05,,,,,100,804,Clouds,overcast clouds,04n
1641535200,2022-01-07 06:00:00 +0000 UTC,New York,40.694305,-73.939876,0.08,10000,-4.53,-6.68,-1.24,1.57,1009,,,68,9.26,10,12.35,,,,,100,804,Clouds,overcast clouds,04n
1641538800,2022-01-07 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.52,1207,-3.04,-5.34,-1.24,0.43,1009,,,81,4.63,20,7.2,,,0.38,,100,600,Snow,light snow,13n
1641542400,2022-01-07 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.08,1207,-2.34,-6.48,-1.24,-0.53,1007,,,90,5.36,57,7.6,,,0.93,,100,601,Snow,snow,13n
1641546000,2022-01-07 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.34,402,-2.6,-7.24,-2.24,-0.53,1006,,,90,6.17,60,,,,1.25,,100,741,Fog,fog,50n
1641546000,2022-01-07 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.34,402,-2.6,-7.24,-2.24,-0.53,1006,,,90,6.17,60,,,,1.25,,100,602,Snow,heavy snow,13n
1641549600,2022-01-07 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.34,805,-2.34,-6.8,-2.35,-0.1,1006,,,92,5.36,311,7.15,,,1.5,,100,601,Snow,snow,13n
1641549600,2022-01-07 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.34,805,-2.34,-6.8,-2.35,-0.1,1006,,,92,5.36,311,7.15,,,1.5,,100,741,Fog,fog,50n
1641553200,2022-01-07 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.69,805,-2.69,-7.94,-2.35,-0.66,1007,,,92,6.69,340,,,,1.7,,100,601,Snow,snow,13n
1641553200,2022-01-07 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.69,805,-2.69,-7.94,-2.35,-0.66,1007,,,92,6.69,340,,,,1.7,,100,741,Fog,fog,50n
1641556800,2022-01-07 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.86,402,-2.73,-8.4,-2.35,-1.21,1007,,,93,7.2,330,,,,1.25,,100,601,Snow,snow,13n
1641556800,2022-01-07 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.86,402,-2.73,-8.4,-2.35,-1.21,1007,,,93,7.2,330,,,,1.25,,100,741,Fog,fog,50n
1641560400,2022-01-07 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.02,805,-2.89,-8.83,-2.9,-1.13,1008,,,93,7.72,320,9.77,,,0.59,,100,601,Snow,snow,13d
1641560400,2022-01-07 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.02,805,-2.89,-8.83,-2.9,-1.13,1008,,,93,7.72,320,9.77,,,0.59,,100,741,Fog,fog,50d
1641564000,2022-01-07 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.9,1609,-3.16,-8.68,-2.35,-1.08,1008,,,90,7.72,320,,,,0.27,,100,600,Snow,light snow,13d
1641564000,2022-01-07 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.9,1609,-3.16,-8.68,-2.35,-1.08,1008,,,90,7.72,320,,,,0.27,,100,701,Mist,mist,50d
1641567600,2022-01-07 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.42,4828,-3.22,-8.42,-2.33,-0.53,1009,,,86,8.75,310,11.83,,,,,75,721,Haze,haze,50d
1641571200,2022-01-07 16:00:00 +0000 UTC,New York,40.694305,-73.939876,0.21,4828,-3.43,-6.79,-1.24,1.55,1009,,,74,11.18,293,13.86,0.51,,,,75,600,Snow,light snow,13d
1641571200,2022-01-07 16:00:00 +0000 UTC,New York,40.694305,-73.939876,0.21,4828,-3.43,-6.79,-1.24,1.55,1009,,,74,11.18,293,13.86,0.51,,,,75,500,Rain,light rain,10d
1641574800,2022-01-07 17:00:00 +0000 UTC,New York,40.694305,-73.939876,0.9,8047,-4.37,-5.79,-0.69,1.87,1009,,,65,9.83,284,13.86,1.02,,,,20,721,Haze,haze,50d
1641574800,2022-01-07 17:00:00 +0000 UTC,New York,40.694305,-73.939876,0.9,8047,-4.37,-5.79,-0.69,1.87,1009,,,65,9.83,284,13.86,1.02,,,,20,501,Rain,moderate rain,10d
1641578400,2022-01-07 18:00:00 +0000 UTC,New York,40.694305,-73.939876,0.93,10000,-5.09,-5.89,0.43,1.7,1009,,,61,10.28,301,15.2,0.51,,,,100,500,Rain,light rain,10d
1641582000,2022-01-07 19:00:00 +0000 UTC,New York,40.694305,-73.939876,0.65,10000,-5.71,-6.35,-0.13,1.87,1010,,,59,12.35,300,15.43,0.25,,,,75,500,Rain,light rain,10d
1641582000,2022-01-07 19:00:00 +0000 UTC,New York,40.694305,-73.939876,0.65,10000,-5.71,-6.35,-0.13,1.87,1010,,,59,12.35,300,15.43,0.25,,,,75,601,Snow,snow,13d
1641585600,2022-01-07 20:00:00 +0000 UTC,New York,40.694305,-73.939876,0.4,10000,-6.73,-6.6,-0.68,1.54,1011,,,55,12.96,288,16.99,0.25,,,,100,500,Rain,light rain,10d
1641589200,2022-01-07 21:00:00 +0000 UTC,New York,40.694305,-73.939876,0.35,10000,-7.2,-6.65,-0.68,1.87,1012,,,53,12.35,290,15.43,,,,,75,803,Clouds,broken clouds,04d
1641592800,2022-01-07 22:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.35,10000,-6.99,-7.35,-1.79,0.99,1014,,,57,12.07,289,17.43,,,,,0,800,Clear,sky is clear,01n
1641596400,2022-01-07 23:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.02,10000,-6.11,-8.02,-2.34,-0.13,1016,,,65,10.8,300,15.95,,,,,75,803,Clouds,broken clouds,04n
1641600000,2022-01-08 00:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.68,10000,-7.67,-8.14,-2.9,-0.69,1017,,,60,7.15,281,15.2,,,,,0,800,Clear,sky is clear,01n
1641603600,2022-01-08 01:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.05,10000,-7.46,-9.05,-3.45,-1.13,1018,,,63,8.75,290,14.4,,,,,0,800,Clear,sky is clear,01n
1641607200,2022-01-08 02:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.61,10000,-8.37,-9.61,-4.01,-1.77,1019,,,61,9.77,300,13.89,,,,,0,800,Clear,sky is clear,01n
1641610800,2022-01-08 03:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.76,10000,-8.7,-9.76,-3.46,-1.8,1020,,,60,9.26,300,14.4,,,,,0,800,Clear,sky is clear,01n
1641614400,2022-01-08 04:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.97,10000,-9.29,-9.97,-3.46,-2.13,1021,,,58,9.77,290,13.38,,,,,0,800,Clear,sky is clear,01n
1641618000,2022-01-08 05:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.21,10000,-9.71,-10.21,-4,-2.13,1022,,,57,11.32,300,14.4,,,,,75,803,Clouds,broken clouds,04n
1641621600,2022-01-08 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.08,10000,-10.54,-11.08,-5.12,-2.9,1023,,,57,7.6,304,11.18,,,,,0,800,Clear,sky is clear,01n
1641625200,2022-01-08 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.15,10000,-10.81,-11.15,-5.12,-3.13,1025,,,56,9.77,280,14.4,,,,,0,800,Clear,sky is clear,01n
1641628800,2022-01-08 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.62,10000,-11.06,-11.62,-5.68,-3.13,1026,,,57,9.26,310,12.35,,,,,0,800,Clear,sky is clear,01n
1641632400,2022-01-08 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.05,10000,-11.27,-12.05,-6.69,-3.99,1027,,,58,8.23,320,11.83,,,,,0,800,Clear,sky is clear,01n
1641636000,2022-01-08 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.93,10000,-10.97,-11.93,-6.23,-4.02,1029,,,59,9.26,290,12.35,,,,,0,800,Clear,sky is clear,01n
1641639600,2022-01-08 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.14,10000,-11.17,-12.14,-6.23,-4.13,1030,,,59,10.29,300,13.89,,,,,0,800,Clear,sky is clear,01n
1641643200,2022-01-08 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.74,10000,-11.37,-12.53,-7.34,-4.57,1031,,,61,5.66,300,8.23,,,,,0,800,Clear,sky is clear,01n
1641646800,2022-01-08 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.9,10000,-11.52,-12.9,-7.34,-4.97,1032,,,61,9.26,320,11.83,,,,,0,800,Clear,sky is clear,01d
1641650400,2022-01-08 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.5,10000,-11.51,-12.5,-6.24,-4.57,1034,,,59,7.6,300,9.39,,,,,0,800,Clear,sky is clear,01d
1641654000,2022-01-08 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.74,10000,-11.57,-11.74,-6.23,-3.46,1036,,,55,6.71,294,10.73,,,,,0,800,Clear,sky is clear,01d
1641657600,2022-01-08 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.67,10000,-11.4,-9.73,-5.13,-2.9,1036,,,51,5.36,316,8.49,,,,,0,800,Clear,sky is clear,01d
1641661200,2022-01-08 17:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.87,10000,-11.32,-9.18,-4.02,-1.79,1035,,,48,6.17,340,,,,,,0,800,Clear,sky is clear,01d
1641664800,2022-01-08 18:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.18,10000,-11.64,-5.8,-3.91,-1.23,1035,,,44,2.68,318,5.81,,,,,0,800,Clear,sky is clear,01d
1641668400,2022-01-08 19:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.11,10000,-11.17,-5.34,-2.9,-0.13,1035,,,42,3.6,310,,,,,,0,800,Clear,sky is clear,01d
1641672000,2022-01-08 20:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.68,10000,-11.04,-3.32,-2.34,0.43,1035,,,41,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1641675600,2022-01-08 21:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.65,10000,-11.57,-2.56,-2.24,0.03,1035,,,39,1.54,300,,,,,,0,800,Clear,sky is clear,01d
1641679200,2022-01-08 22:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.55,10000,-11.31,-4.93,-2.8,-0.53,1036,,,43,2.57,220,,,,,,0,800,Clear,sky is clear,01n
1641682800,2022-01-08 23:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.45,10000,-10.47,-4.44,-3.45,-0.13,1035,,,46,2.24,231,4.02,,,,,0,800,Clear,sky is clear,01n
1641686400,2022-01-09 00:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.34,10000,-9.88,-4.32,-2.91,-0.13,1035,,,48,2.24,224,4.02,,,,,0,800,Clear,sky is clear,01n
1641690000,2022-01-09 01:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.45,10000,-9.99,-6.15,-4.12,-0.13,1036,,,48,4.12,230,,,,,,0,800,Clear,sky is clear,01n
1641693600,2022-01-09 02:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.41,10000,-9.72,-7.06,-2.8,-0.13,1036,,,49,5.66,210,,,,,,0,800,Clear,sky is clear,01n
1641697200,2022-01-09 03:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.59,10000,-10.12,-6.99,-2.8,-0.69,1035,,,48,5.14,210,,,,,,0,800,Clear,sky is clear,01n
1641700800,2022-01-09 04:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.27,10000,-9.59,-7.19,-2.91,-0.13,1034,,,49,6.26,185,8.05,,,,,0,800,Clear,sky is clear,01n
1641704400,2022-01-09 05:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.28,10000,-9.37,-7.65,-2.8,-0.13,1034,,,50,7.2,230,,,,,,0,800,Clear,sky is clear,01n
1641708000,2022-01-09 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.5,10000,-8.91,-5.8,-2.8,-0.69,1033,,,53,3.58,224,6.26,,,,,0,800,Clear,sky is clear,01n
1641711600,2022-01-09 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.48,10000,-7.67,-7.67,-2.34,-0.13,1033,,,59,6.69,230,,,,,,0,800,Clear,sky is clear,01n
1641715200,2022-01-09 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.17,10000,-6.62,-7.73,-2.34,-0.11,1032,,,63,7.72,220,,,,,,75,803,Clouds,broken clouds,04n
1641718800,2022-01-09 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.85,10000,-5.77,-6.87,-2.34,0.43,1031,,,66,6.69,230,,,,,,20,801,Clouds,few clouds,02n
1641722400,2022-01-09 10:00:00 +0000 UTC,New York,40.694305,-73.939876,0.16,10000,-4.64,-6.4,-1.23,0.88,1029,,,67,8.75,220,,,,,,75,803,Clouds,broken clouds,04n
1641726000,2022-01-09 11:00:00 +0000 UTC,New York,40.694305,-73.939876,0.46,10000,-4.04,-5.62,-0.68,1.14,1028,,,69,7.72,220,,,,,,100,804,Clouds,overcast clouds,04n
1641729600,2022-01-09 12:00:00 +0000 UTC,New York,40.694305,-73.939876,1.04,10000,-2.88,-5.06,-0.12,1.88,1027,,,73,8.23,210,,,,,,75,803,Clouds,broken clouds,04n
1641733200,2022-01-09 13:00:00 +0000 UTC,New York,40.694305,-73.939876,1.44,10000,-2.53,-4.63,0.44,2.1,1026,,,73,8.49,171,9.83,,,,,100,804,Clouds,overcast clouds,04d
1641736800,2022-01-09 14:00:00 +0000 UTC,New York,40.694305,-73.939876,1.99,10000,-2.73,-3.82,0.99,2.65,1025,,,69,8.23,210,11.32,,,,,100,804,Clouds,overcast clouds,04d
1641740400,2022-01-09 15:00:00 +0000 UTC,New York,40.694305,-73.939876,2.5,10000,-2.13,-3.16,2.09,3.2,1024,,,70,8.23,230,,,,,,100,804,Clouds,overcast clouds,04d
1641744000,2022-01-09 16:00:00 +0000 UTC,New York,40.694305,-73.939876,3.03,10000,-1.68,-1.68,2.65,3.76,1023,,,70,6.17,210,,0.25,,,,100,500,Rain,light rain,10d
1641747600,2022-01-09 17:00:00 +0000 UTC,New York,40.694305,-73.939876,3.34,10000,-1.08,-2.39,2.65,4.31,1020,,,72,9.26,220,,0.27,,,,100,500,Rain,light rain,10d
1641751200,2022-01-09 18:00:00 +0000 UTC,New York,40.694305,-73.939876,3.89,10000,-0.61,-1.17,3.09,4.87,1019,,,72,7.72,220,10.8,0.41,,,,100,500,Rain,light rain,10d
1641754800,2022-01-09 19:00:00 +0000 UTC,New York,40.694305,-73.939876,4.18,10000,-0.03,-0.22,3.76,4.88,1018,,,74,6.17,240,,,,,,100,804,Clouds,overcast clouds,04d
1641758400,2022-01-09 20:00:00 +0000 UTC,New York,40.694305,-73.939876,4.12,10000,0.63,-0.69,3.23,4.88,1016,,,78,7.2,240,,0.25,,,,100,500,Rain,light rain,10d
1641762000,2022-01-09 21:00:00 +0000 UTC,New York,40.694305,-73.939876,3.92,10000,0.96,-0.33,3.2,4.88,1016,,,81,5.66,250,,0.33,,,,100,500,Rain,light rain,10d
1641765600,2022-01-09 22:00:00 +0000 UTC,New York,40.694305,-73.939876,3.84,10000,1.55,0.08,3.09,4.87,1016,,,85,4.63,240,,0.25,,,,100,500,Rain,light rain,10n
1641769200,2022-01-09 23:00:00 +0000 UTC,New York,40.694305,-73.939876,3.66,6437,1.86,-0.41,3.09,4.47,1016,,,88,5.14,250,8.23,0.51,,,,100,701,Mist,mist,50n
1641769200,2022-01-09 23:00:00 +0000 UTC,New York,40.694305,-73.939876,3.66,6437,1.86,-0.41,3.09,4.47,1016,,,88,5.14,250,8.23,0.51,,,,100,501,Rain,moderate rain,10n
1641772800,2022-01-10 00:00:00 +0000 UTC,New York,40.694305,-73.939876,3.54,9656,2.06,-0.3,2.66,4.31,1015,,,90,4.63,230,9.26,0.57,,,,100,500,Rain,light rain,10n
1641772800,2022-01-10 00:00:00 +0000 UTC,New York,40.694305,-73.939876,3.54,9656,2.06,-0.3,2.66,4.31,1015,,,90,4.63,230,9.26,0.57,,,,100,701,Mist,mist,50n
1641776400,2022-01-10 01:00:00 +0000 UTC,New York,40.694305,-73.939876,3.77,8047,2.44,-0.58,3.09,4.47,1015,,,91,5.81,274,7.15,0.46,,,,100,500,Rain,light rain,10n
1641776400,2022-01-10 01:00:00 +0000 UTC,New York,40.694305,-73.939876,3.77,8047,2.44,-0.58,3.09,4.47,1015,,,91,5.81,274,7.15,0.46,,,,100,701,Mist,mist,50n
1641780000,2022-01-10 02:00:00 +0000 UTC,New York,40.694305,-73.939876,3.82,9656,2.49,-0.67,3.09,4.87,1014,,,91,6.17,250,,0.87,,,,100,500,Rain,light rain,10n
1641780000,2022-01-10 02:00:00 +0000 UTC,New York,40.694305,-73.939876,3.82,9656,2.49,-0.67,3.09,4.87,1014,,,91,6.17,250,,0.87,,,,100,701,Mist,mist,50n
1641783600,2022-01-10 03:00:00 +0000 UTC,New York,40.694305,-73.939876,3.84,10000,2.35,-0.43,3.2,4.87,1014,,,90,5.66,250,,0.25,,,,0,500,Rain,light rain,10n
1641787200,2022-01-10 04:00:00 +0000 UTC,New York,40.694305,-73.939876,3.98,10000,2.33,-0.32,2.66,5.43,1014,,,89,5.81,274,7.15,,,,,20,801,Clouds,few clouds,02n
1641790800,2022-01-10 05:00:00 +0000 UTC,New York,40.694305,-73.939876,4.04,10000,1.58,-0.39,2.76,5.43,1014,,,84,6.17,290,,,,,,0,800,Clear,sky is clear,01n
1641794400,2022-01-10 06:00:00 +0000 UTC,New York,40.694305,-73.939876,4.01,10000,1.39,-0.64,3.21,5.43,1014,,,83,6.69,300,,,,,,100,804,Clouds,overcast clouds,04n
1641798000,2022-01-10 07:00:00 +0000 UTC,New York,40.694305,-73.939876,3.66,10000,0.71,-1.09,2.66,4.87,1014,,,81,6.69,290,,,,,,100,804,Clouds,overcast clouds,04n
1641801600,2022-01-10 08:00:00 +0000 UTC,New York,40.694305,-73.939876,3.18,10000,-0.88,-2.27,2.66,3.88,1016,,,74,8.23,340,11.83,,,,,100,804,Clouds,overcast clouds,04n
1641805200,2022-01-10 09:00:00 +0000 UTC,New York,40.694305,-73.939876,2.22,10000,-3.43,-3.87,1.55,2.87,1016,,,64,9.26,320,12.86,,,,,100,804,Clouds,overcast clouds,04n
1641808800,2022-01-10 10:00:00 +0000 UTC,New York,40.694305,-73.939876,1.08,10000,-5.96,-5.41,0.43,1.87,1017,,,56,9.39,316,14.31,,,,,0,800,Clear,sky is clear,01n
1641812400,2022-01-10 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.14,10000,-7.63,-7.14,-0.91,0.99,1018,,,53,11.32,310,15.43,,,,,0,800,Clear,sky is clear,01n
1641816000,2022-01-10 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.15,10000,-8.8,-8.15,-1.91,-0.12,1018,,,52,9.39,314,16.09,,,,,20,801,Clouds,few clouds,02n
1641819600,2022-01-10 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.63,10000,-9.25,-8.33,-2.34,-1.08,1019,,,52,7.72,330,,,,,,20,801,Clouds,few clouds,02d
1641823200,2022-01-10 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.7,10000,-9.99,-8.7,-2.35,-0.69,1020,,,49,10.29,310,13.38,,,,,0,800,Clear,sky is clear,01d
1641826800,2022-01-10 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.43,10000,-10.45,-8.43,-2.35,-0.13,1021,,,46,9.83,321,12.96,,,,,0,800,Clear,sky is clear,01d
1641830400,2022-01-10 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.27,10000,-10.8,-8.27,-2.35,-0.13,1021,,,44,9.83,295,13.86,,,0.25,,20,600,Snow,light snow,13d
